ISBN,editura,calea,an_aparitie,rating,opID
10135,RCS Libri,http://www.gutenberg.org/ebooks/10135.kindle.noimages,2003,7,154
10136,ThomsonReuters,http://www.gutenberg.org/files/10136/10136.zip,2003,8,155
10137,Scholastic,http://www.gutenberg.org/files/10137/10137-m/10137-m-readme.txt,2003,8,156
10138,Boneir,http://www.gutenberg.org/files/10138/10138-8.zip,2003,5,157
10139,Pearson,http://www.gutenberg.org/files/10139/10139-8.txt,2003,5,158
1014,RCS Libri,http://www.gutenberg.org/files/1014/1014.zip,1997,3,159
10140,Grupo Planeta,http://www.gutenberg.org/files/10140/10140-0.txt,2003,7,160
10141,Holtzbrinck,http://www.gutenberg.org/ebooks/10141.epub.noimages,2003,3,161
10142,Klett,http://www.gutenberg.org/files/10142/10142-8.zip,2003,3,162
10143,Penguin Random,http://www.gutenberg.org/files/10143/10143-8.txt,2003,9,163
10144,Klett,http://www.gutenberg.org/files/10144/10144-h/10144-h.htm,2003,3,164
10145,Penguin Random,http://www.gutenberg.org/ebooks/10145.html.noimages,2003,2,165
10146,Group Madrigal,http://www.gutenberg.org/ebooks/10146.epub.noimages,2003,6,166
10147,ThomsonReuters,http://www.gutenberg.org/ebooks/10147.rdf,2003,10,167
10148,La martiniere,http://www.gutenberg.org/ebooks/10148.epub.noimages,2003,5,168
10149,Whiley,http://www.gutenberg.org/ebooks/10149.rdf,2003,5,169
1015,Whiley,http://www.gutenberg.org/ebooks/1015.kindle.noimages,2006,4,170
10150,La martiniere,http://www.gutenberg.org/ebooks/10150.epub.images,2003,3,171
10151,Boneir,http://www.gutenberg.org/files/10151/10151-h/10151-h.htm,2003,3,172
10152,Holtzbrinck,http://www.gutenberg.org/files/10152/10152-m/10152-m-readme.txt,2003,3,173
10153,Group Madrigal,http://www.gutenberg.org/files/10153/10153-m/10153-m-001.mp3,2003,7,174
10154,La martiniere,http://www.gutenberg.org/ebooks/10154.rdf,2003,2,175
10155,Grupo Planeta,http://www.gutenberg.org/ebooks/10155.rdf,2003,5,176
10156,ThomsonReuters,http://www.gutenberg.org/files/10156/10156-m/10156-m-readme.txt,2003,7,177
10157,Holtzbrinck,http://www.gutenberg.org/files/10157/10157-m/10157-m-001.mp3,2003,2,178
10158,Penguin Random,http://www.gutenberg.org/files/10158/10158-m/10158-m-001.mp3,2003,10,179
10159,Informa,http://www.gutenberg.org/ebooks/10159.kindle.images,2003,5,180
1016,Scholastic,http://www.gutenberg.org/files/1016/1016-h.zip,1997,6,181
10160,Relx Group,http://www.gutenberg.org/ebooks/10160.kindle.images,2003,1,182
10161,Group Madrigal,http://www.gutenberg.org/files/10161/10161-8.txt,2003,7,183
10162,Klett,http://www.gutenberg.org/ebooks/10162.kindle.noimages,2003,1,184
10163,Group Madrigal,http://www.gutenberg.org/ebooks/10163.txt.utf-8,2003,3,185
10164,Klett,http://www.gutenberg.org/files/10164/10164.txt,2003,4,186
10165,Hachette Livre,http://www.gutenberg.org/ebooks/10165.epub.images,2003,5,187
10166,ThomsonReuters,http://www.gutenberg.org/files/10166/10166-8.zip,2003,1,188
10167,Klett,http://www.gutenberg.org/ebooks/10167.rdf,2003,2,189
10168,Holtzbrinck,http://www.gutenberg.org/ebooks/10168.rdf,2003,8,190
10169,Grupo Planeta,http://www.gutenberg.org/files/10169/10169-m/10169-m-readme.txt,2003,9,191
1017,Pearson,http://www.gutenberg.org/cache/epub/1017/pg1017.cover.medium.jpg,1997,6,192
10170,Holtzbrinck,http://www.gutenberg.org/ebooks/10170.rdf,2003,2,193
10171,Informa,http://www.gutenberg.org/files/10171/10171-m/10171-m-001.mp3,2003,1,194
10172,Abril Educacao,http://www.gutenberg.org/files/10172/10172-m/10172-m-readme.txt,2003,7,195
10173,RCS Libri,http://www.gutenberg.org/files/10173/10173-m/10173-m-readme.txt,2003,1,196
10174,Penguin Random,http://www.gutenberg.org/files/10174/10174-m/10174-m-001.mp3,2003,3,197
10175,Harper Collins,http://www.gutenberg.org/files/10175/10175-m/10175-m-001.mp3,2003,3,198
10176,Grupo Planeta,http://www.gutenberg.org/files/10176/10176-m/10176-m-readme.txt,2003,7,199
10177,RCS Libri,http://www.gutenberg.org/files/10177/10177-m/10177-m-readme.txt,2003,7,200
10178,Pearson,http://www.gutenberg.org/ebooks/10178.rdf,2003,8,201
10179,Whiley,http://www.gutenberg.org/ebooks/10179.rdf,2003,1,202
1018,Informa,http://www.gutenberg.org/dirs/etext97/wtrbs10h.htm,1997,5,203
10180,Boneir,http://www.gutenberg.org/ebooks/10180.rdf,2003,3,204
10181,Whiley,http://www.gutenberg.org/files/10181/10181-m/10181-m-readme.txt,2003,4,205
10182,House,http://www.gutenberg.org/files/10182/10182-m/10182-m-001.mp3,2003,7,206
10183,RCS Libri,http://www.gutenberg.org/files/10183/10183-m/10183-m-001.mp3,2003,5,207
10184,Pearson,http://www.gutenberg.org/files/10184/10184-m/10184-m-001.mp3,2003,6,208
10185,Hachette Livre,http://www.gutenberg.org/files/10185/10185-m/10185-m-readme.txt,2003,1,209
10186,Informa,http://www.gutenberg.org/files/10186/10186-m/10186-m-readme.txt,2003,10,210
10187,Pearson,http://www.gutenberg.org/files/10187/10187-m/10187-m-001.mp3,2003,3,211
10188,Holtzbrinck,http://www.gutenberg.org/files/10188/10188-m/10188-m-001.mp3,2003,10,212
10189,House,http://www.gutenberg.org/files/10189/10189-m/10189-m-readme.txt,2003,9,213
1019,Scholastic,http://www.gutenberg.org/files/1019/1019-h.zip,1997,7,214
10190,RCS Libri,http://www.gutenberg.org/ebooks/10190.rdf,2003,4,215
10191,Holtzbrinck,http://www.gutenberg.org/ebooks/10191.rdf,2003,2,216
10192,Pearson,http://www.gutenberg.org/files/10192/10192-m/10192-m-readme.txt,2003,3,217
10193,House,http://www.gutenberg.org/files/10193/10193-m/10193-m-001.mp3,2003,1,218
10194,Group Madrigal,http://www.gutenberg.org/files/10194/10194-m/10194-m-001.mp3,2003,2,219
10195,Hachette Livre,http://www.gutenberg.org/files/10195/10195-m/10195-m-001.mp3,2003,9,220
10196,House,http://www.gutenberg.org/files/10196/10196-m/10196-m-readme.txt,2003,7,221
10197,ThomsonReuters,http://www.gutenberg.org/ebooks/10197.rdf,2003,3,222
10198,Whiley,http://www.gutenberg.org/files/10198/10198-m/10198-m-readme.txt,2003,1,223
10199,Harper Collins,http://www.gutenberg.org/files/10199/10199-m/10199-m-001.mp3,2003,4,224
102,Pearson,http://www.gutenberg.org/files/102/102.zip,2004,8,225
1020,House,http://www.gutenberg.org/files/1020/1020-8.zip,1997,8,226
10200,Pearson,http://www.gutenberg.org/ebooks/10200.rdf,2003,7,227
10201,Relx Group,http://www.gutenberg.org/ebooks/10201.rdf,2003,8,228
10202,Whiley,http://www.gutenberg.org/ebooks/10202.epub.noimages,2003,2,229
10203,Pearson,http://www.gutenberg.org/ebooks/10203.rdf,2003,9,230
10204,Holtzbrinck,http://www.gutenberg.org/files/10204/10204-m/10204-m-readme.txt,2003,8,231
10205,ThomsonReuters,http://www.gutenberg.org/ebooks/10205.rdf,2003,7,232
10206,House,http://www.gutenberg.org/files/10206/10206-m/10206-m-001.mp3,2003,8,233
10207,House,http://www.gutenberg.org/files/10207/10207-m/10207-m-readme.txt,2003,2,234
10208,La martiniere,http://www.gutenberg.org/ebooks/10208.rdf,2003,5,235
10209,Abril Educacao,http://www.gutenberg.org/files/10209/10209-m/10209-m-001.mp3,2003,4,236
1021,Pearson,http://www.gutenberg.org/files/1021/1021-h/1021-h.htm,1997,3,237
10210,Holtzbrinck,http://www.gutenberg.org/ebooks/10210.kindle.images,2003,6,238
10211,Group Madrigal,http://www.gutenberg.org/ebooks/10211.epub.images,2003,2,239
10212,Klett,http://www.gutenberg.org/ebooks/10212.epub.noimages,2003,2,240
10213,RCS Libri,http://www.gutenberg.org/ebooks/10213.rdf,2003,10,241
10214,La martiniere,http://www.gutenberg.org/ebooks/10214.html.noimages,2003,7,242
10215,La martiniere,http://www.gutenberg.org/files/10215/10215-8.zip,2003,7,243
10216,La martiniere,http://www.gutenberg.org/files/10216/10216.txt,2003,4,244
10217,Scholastic,http://www.gutenberg.org/ebooks/10217.html.noimages,2003,1,245
10218,Boneir,http://www.gutenberg.org/ebooks/10218.epub.images,2003,9,246
10219,Harper Collins,http://www.gutenberg.org/files/10219/10219-h.zip,2003,2,247
1022,House,http://www.gutenberg.org/ebooks/1022.kindle.noimages,1997,2,248
10220,La martiniere,http://www.gutenberg.org/files/10220/10220.zip,2003,9,249
10221,Abril Educacao,http://www.gutenberg.org/ebooks/10221.txt.utf-8,2003,6,250
10222,RCS Libri,http://www.gutenberg.org/ebooks/10222.epub.noimages,2003,3,251
10223,Penguin Random,http://www.gutenberg.org/files/10223/10223-h/m4_15_08.html,2003,4,252
10224,Penguin Random,http://www.gutenberg.org/files/10224/10224-h/10224-h.htm,2003,5,253
10225,Scholastic,http://www.gutenberg.org/ebooks/10225.kindle.images,2003,3,254
10226,La martiniere,http://www.gutenberg.org/ebooks/10226.kindle.noimages,2003,4,255
10227,ThomsonReuters,http://www.gutenberg.org/files/10227/10227-m/10227-m-001.mp3,2003,5,256
10228,Group Madrigal,http://www.gutenberg.org/files/10228/10228-m/10228-m-readme.txt,2003,3,257
10229,Whiley,http://www.gutenberg.org/files/10229/10229-m/10229-m-001.mp3,2003,4,258
1023,Relx Group,http://www.gutenberg.org/files/1023/1023.zip,1997,8,259
10230,Pearson,http://www.gutenberg.org/files/10230/10230-m/10230-m-001.mp3,2003,10,260
10231,Harper Collins,http://www.gutenberg.org/ebooks/10231.rdf,2003,1,261
10544,Group Madrigal,http://www.gutenberg.org/files/10544/10544.zip,2003,6,608
10545,Harper Collins,http://www.gutenberg.org/files/10545/10545-h.zip,2003,2,609
10546,Scholastic,http://www.gutenberg.org/ebooks/10546.epub.images,2003,6,610
10547,Relx Group,http://www.gutenberg.org/ebooks/10547.rdf,2003,10,611
10548,Relx Group,http://www.gutenberg.org/files/10548/10548-8.txt,2003,10,612
10549,Informa,http://www.gutenberg.org/files/10549/10549.zip,2003,4,613
1055,Group Madrigal,http://www.gutenberg.org/files/1055/1055-0.txt,1997,2,614
10550,Group Madrigal,http://www.gutenberg.org/ebooks/10550.html.noimages,2003,4,615
10551,Group Madrigal,http://www.gutenberg.org/ebooks/10551.epub.images,2003,7,616
10552,La martiniere,http://www.gutenberg.org/files/10552/10552-h.zip,2003,10,617
10553,Whiley,http://www.gutenberg.org/files/10553/10553-8.txt,2004,7,618
10554,RCS Libri,http://www.gutenberg.org/ebooks/10554.kindle.images,2004,8,619
10555,House,http://www.gutenberg.org/ebooks/10555.txt.utf-8,2004,6,620
10556,Scholastic,http://www.gutenberg.org/files/10556/10556-8.txt,2004,1,621
10557,RCS Libri,http://www.gutenberg.org/ebooks/10557.epub.images,2004,7,622
10558,Hachette Livre,http://www.gutenberg.org/files/10558/10558-m/10558-m-vfair072.mp3,2004,1,623
10559,Boneir,http://www.gutenberg.org/files/10559/10559-m/10559-m-rlsba000.mp3,2004,2,624
1056,House,http://www.gutenberg.org/ebooks/1056.epub.images,1997,7,625
10560,House,http://www.gutenberg.org/ebooks/10560.html.noimages,2004,10,626
10561,Grupo Planeta,http://www.gutenberg.org/files/10561/10561-h.zip,2004,3,627
10562,Whiley,http://www.gutenberg.org/ebooks/10562.epub.images,2004,6,628
10563,Relx Group,http://www.gutenberg.org/files/10563/10563-h.zip,2004,5,629
10564,Scholastic,http://www.gutenberg.org/files/10564/10564-h/10564-h.htm,2004,6,630
10565,Group Madrigal,http://www.gutenberg.org/files/10565/10565.zip,2004,7,631
10566,Whiley,http://www.gutenberg.org/files/10566/10566.zip,2004,10,632
10567,Abril Educacao,http://www.gutenberg.org/ebooks/10567.kindle.images,2004,9,633
10568,Grupo Planeta,http://www.gutenberg.org/files/10568/10568.zip,2004,5,634
10569,Informa,http://www.gutenberg.org/ebooks/10569.kindle.noimages,2004,3,635
1057,Grupo Planeta,http://www.gutenberg.org/ebooks/1057.kindle.noimages,1997,10,636
10570,Group Madrigal,http://www.gutenberg.org/files/10570/10570.zip,2004,3,637
10571,Boneir,http://www.gutenberg.org/cache/epub/10571/pg10571.cover.small.jpg,2004,10,638
10572,Grupo Planeta,http://www.gutenberg.org/ebooks/10572.epub.images,2004,4,639
10573,Pearson,http://www.gutenberg.org/ebooks/10573.epub.images,2004,1,640
10574,Holtzbrinck,http://www.gutenberg.org/ebooks/10574.txt.utf-8,2004,7,641
10575,Boneir,http://www.gutenberg.org/ebooks/10575.html.images,2004,3,642
10576,Penguin Random,http://www.gutenberg.org/ebooks/10576.kindle.noimages,2004,9,643
10577,ThomsonReuters,http://www.gutenberg.org/files/10577/10577-8.zip,2004,7,644
10578,House,http://www.gutenberg.org/ebooks/10578.html.images,2004,10,645
10579,Boneir,http://www.gutenberg.org/files/10579/10579-h/10579-h.htm,2004,1,646
1058,Harper Collins,http://www.gutenberg.org/files/1058/1058-0.txt,1997,9,647
10580,Holtzbrinck,http://www.gutenberg.org/files/10580/10580.zip,2004,10,648
10581,Hachette Livre,http://www.gutenberg.org/ebooks/10581.epub.images,2004,2,649
10582,Hachette Livre,http://www.gutenberg.org/ebooks/10582.epub.noimages,2004,7,650
10583,La martiniere,http://www.gutenberg.org/files/10583/10583-8.txt,2004,9,651
10584,Hachette Livre,http://www.gutenberg.org/ebooks/10584.txt.utf-8,2004,4,652
10585,Holtzbrinck,http://www.gutenberg.org/ebooks/10585.kindle.noimages,2004,1,653
10586,RCS Libri,http://www.gutenberg.org/ebooks/10586.kindle.images,2004,6,654
10587,House,http://www.gutenberg.org/ebooks/10587.epub.images,2004,8,655
10588,Group Madrigal,http://www.gutenberg.org/ebooks/10588.html.noimages,2004,6,656
10589,Informa,http://www.gutenberg.org/files/10589/10589-h/10589-h.htm,2004,10,657
1059,Penguin Random,http://www.gutenberg.org/files/1059/1059-h/1059-h.htm,2006,9,658
10590,Holtzbrinck,http://www.gutenberg.org/files/10590/10590.txt,2004,4,659
10591,Grupo Planeta,http://www.gutenberg.org/ebooks/10591.txt.utf-8,2004,2,660
10592,Harper Collins,http://www.gutenberg.org/ebooks/10592.epub.images,2004,2,661
10593,Abril Educacao,http://www.gutenberg.org/ebooks/10593.rdf,2004,9,662
10594,Abril Educacao,http://www.gutenberg.org/files/10594/10594.zip,2004,1,663
10595,Abril Educacao,http://www.gutenberg.org/ebooks/10595.epub.images,2004,9,664
10596,Klett,http://www.gutenberg.org/ebooks/10596.html.images,2004,7,665
10597,Abril Educacao,http://www.gutenberg.org/ebooks/10597.txt.utf-8,2004,4,666
10598,La martiniere,http://www.gutenberg.org/ebooks/10598.kindle.images,2004,5,667
10599,Boneir,http://www.gutenberg.org/ebooks/10599.rdf,2004,3,668
106,Pearson,http://www.gutenberg.org/files/106/106.txt,1994,3,669
1060,House,http://www.gutenberg.org/files/1060/1060-0.txt,1997,9,670
10600,Klett,http://www.gutenberg.org/files/10600/10600.zip,2004,6,671
10601,Holtzbrinck,http://www.gutenberg.org/ebooks/10601.kindle.images,2004,10,672
10602,Harper Collins,http://www.gutenberg.org/ebooks/10602.txt.utf-8,2004,4,673
10603,Klett,http://www.gutenberg.org/ebooks/10603.epub.noimages,2004,3,674
10604,RCS Libri,http://www.gutenberg.org/files/10604/10604-8.txt,2004,4,675
10605,Scholastic,http://www.gutenberg.org/ebooks/10605.txt.utf-8,2004,10,676
10606,Whiley,http://www.gutenberg.org/ebooks/10606.kindle.images,2004,6,677
10607,Pearson,http://www.gutenberg.org/files/10607/10607.zip,2004,3,678
10608,Relx Group,http://www.gutenberg.org/ebooks/10608.html.noimages,2004,4,679
10609,Whiley,http://www.gutenberg.org/files/10609/10609-8.txt,2004,7,680
1061,Abril Educacao,http://www.gutenberg.org/files/1061/1061-h/1061-h.htm,1997,6,681
10610,Pearson,http://www.gutenberg.org/files/10610/10610-8.zip,2004,7,682
10611,Holtzbrinck,http://www.gutenberg.org/ebooks/10611.epub.images,2004,8,683
10612,Scholastic,http://www.gutenberg.org/files/10612/10612-h/10612-h.htm,2004,1,684
10613,Whiley,http://www.gutenberg.org/ebooks/10613.epub.noimages,2004,6,685
10614,Klett,http://www.gutenberg.org/files/10614/10614-8.zip,2004,6,686
10615,Penguin Random,http://www.gutenberg.org/ebooks/10615.epub.images,2004,7,687
10616,Hachette Livre,http://www.gutenberg.org/ebooks/10616.kindle.noimages,2004,8,688
10617,ThomsonReuters,http://www.gutenberg.org/files/10617/10617.txt,2004,4,689
10618,La martiniere,http://www.gutenberg.org/ebooks/10618.epub.images,2004,4,690
10619,Abril Educacao,http://www.gutenberg.org/ebooks/10619.kindle.noimages,2004,10,691
1062,Hachette Livre,http://www.gutenberg.org/ebooks/1062.kindle.noimages,1997,10,692
10620,Klett,http://www.gutenberg.org/ebooks/10620.epub.noimages,2004,6,693
10621,Scholastic,http://www.gutenberg.org/ebooks/10621.txt.utf-8,2004,6,694
10622,La martiniere,http://www.gutenberg.org/ebooks/10622.epub.images,2004,1,695
10943,Pearson,http://www.gutenberg.org/ebooks/10943.kindle.noimages,2004,5,1051
10944,La martiniere,http://www.gutenberg.org/ebooks/10944.epub.images,2004,5,1052
10945,House,http://www.gutenberg.org/files/10945/10945-h.zip,2004,4,1053
10946,Abril Educacao,http://www.gutenberg.org/ebooks/10946.txt.utf-8,2004,8,1054
10947,Scholastic,http://www.gutenberg.org/files/10947/10947-8.txt,2004,8,1055
10948,Hachette Livre,http://www.gutenberg.org/ebooks/10948.epub.noimages,2004,4,1056
10949,La martiniere,http://www.gutenberg.org/ebooks/10949.rdf,2004,4,1057
1095,Pearson,http://www.gutenberg.org/ebooks/1095.epub.noimages,1997,1,1058
10950,La martiniere,http://www.gutenberg.org/ebooks/10950.epub.images,2004,5,1059
10951,Abril Educacao,http://www.gutenberg.org/files/10951/10951.zip,2004,10,1060
10952,Group Madrigal,http://www.gutenberg.org/files/10952/10952-8.zip,2004,7,1061
10953,Informa,http://www.gutenberg.org/ebooks/10953.epub.images,2004,9,1062
10954,La martiniere,http://www.gutenberg.org/ebooks/10954.epub.noimages,2004,6,1063
10955,Pearson,http://www.gutenberg.org/files/10955/10955.txt,2004,10,1064
10956,ThomsonReuters,http://www.gutenberg.org/ebooks/10956.kindle.images,2004,8,1065
10957,Hachette Livre,http://www.gutenberg.org/ebooks/10957.kindle.images,2004,6,1066
10958,Holtzbrinck,http://www.gutenberg.org/files/10958/10958.txt,2004,6,1067
10959,Pearson,http://www.gutenberg.org/ebooks/10959.txt.utf-8,2004,8,1068
1096,Relx Group,http://www.gutenberg.org/files/1096/1096-h/1096-h.htm,1997,4,1069
10960,Boneir,http://www.gutenberg.org/ebooks/10960.epub.images,2004,4,1070
10961,La martiniere,http://www.gutenberg.org/files/10961/10961-8.txt,2004,2,1071
10962,Abril Educacao,http://www.gutenberg.org/files/10962/10962-8.zip,2004,6,1072
10963,Pearson,http://www.gutenberg.org/ebooks/10963.epub.noimages,2004,3,1073
10964,Klett,http://www.gutenberg.org/ebooks/10964.kindle.images,2004,2,1074
10965,ThomsonReuters,http://www.gutenberg.org/ebooks/10965.kindle.images,2004,7,1075
10966,Holtzbrinck,http://www.gutenberg.org/files/10966/10966.txt,2004,8,1076
10967,Pearson,http://www.gutenberg.org/ebooks/10967.txt.utf-8,2004,10,1077
10968,RCS Libri,http://www.gutenberg.org/ebooks/10968.epub.images,2004,8,1078
10969,Whiley,http://www.gutenberg.org/ebooks/10969.html.images,2004,2,1079
1097,Relx Group,http://www.gutenberg.org/ebooks/1097.kindle.noimages,2002,1,1080
10970,Holtzbrinck,http://www.gutenberg.org/files/10970/10970-8.txt,2004,4,1081
10971,RCS Libri,http://www.gutenberg.org/ebooks/10971.kindle.noimages,2004,5,1082
10972,Abril Educacao,http://www.gutenberg.org/ebooks/10972.txt.utf-8,2004,3,1083
10973,Klett,http://www.gutenberg.org/files/10973/10973.txt,2004,6,1084
10974,Hachette Livre,http://www.gutenberg.org/ebooks/10974.html.images,2004,5,1085
10975,Scholastic,http://www.gutenberg.org/files/10975/10975-8.zip,2004,1,1086
10976,Grupo Planeta,http://www.gutenberg.org/ebooks/10976.epub.noimages,2004,5,1087
10977,ThomsonReuters,http://www.gutenberg.org/files/10977/10977-8.zip,2004,7,1088
10978,Holtzbrinck,http://www.gutenberg.org/ebooks/10978.kindle.noimages,2004,6,1089
10979,Abril Educacao,http://www.gutenberg.org/ebooks/10979.kindle.images,2004,1,1090
1098,Boneir,http://www.gutenberg.org/ebooks/1098.txt.utf-8,1997,10,1091
10980,Harper Collins,http://www.gutenberg.org/ebooks/10980.kindle.images,2004,8,1092
10981,Hachette Livre,http://www.gutenberg.org/files/10981/10981-h.zip,2004,7,1093
10982,RCS Libri,http://www.gutenberg.org/ebooks/10982.kindle.noimages,2004,2,1094
10983,Boneir,http://www.gutenberg.org/ebooks/10983.epub.noimages,2004,2,1095
10984,RCS Libri,http://www.gutenberg.org/ebooks/10984.html.images,2004,4,1096
10985,Pearson,http://www.gutenberg.org/ebooks/10985.kindle.noimages,2004,10,1097
