opID,subgen
3630,Istorie
3631,Informatică
3632,SF
3633,Război
3634,Fizică
3635,Război
3636,Război
3637,Romantic
3638,Dramă
3639,Informatică
3640,SF
3641,Matematică
3642,SF
3643,Matematică
3644,Război
3645,Romantic
3646,Fizică
3647,Familie
3648,Informatică
3649,Matematică
3650,Romantic
3651,Fizică
3652,Dramă
3653,Dramă
3654,SF
3655,SF
3656,Dramă
3657,Dramă
3658,SF
3659,Romantic
3660,Dramă
3661,Informatică
3662,Familie
3663,Război
3664,SF
3665,Familie
3666,Dramă
3667,SF
3668,SF
3669,Istorie
3670,Informatică
3671,Dramă
3672,Război
3673,SF
3674,Război
3675,Istorie
3676,Matematică
3677,Istorie
3678,Matematică
3679,Istorie
3680,Război
3681,Război
3682,Fizică
3683,Romantic
3684,SF
3685,Familie
3686,Informatică
3687,Istorie
3688,Informatică
3689,Familie
3690,SF
3691,SF
3692,Matematică
3693,Război
3694,Familie
3695,Dramă
3696,Informatică
3697,Fizică
3698,Război
3699,Istorie
3700,Fizică
3701,Istorie
3702,Dramă
3703,SF
3704,Dramă
3705,Dramă
3706,Istorie
3707,SF
3708,Romantic
3709,Fizică
3710,Familie
3711,SF
3712,Dramă
3713,Dramă
3714,Fizică
3715,Matematică
3716,Dramă
3717,Matematică
3718,SF
3719,Romantic
3720,Romantic
3721,Fizică
2370,SF
2371,SF
2372,Dramă
2373,Informatică
2374,Familie
2375,Romantic
2376,Istorie
2377,Familie
2378,Război
2379,Matematică
2380,Familie
2381,Informatică
2382,Informatică
2383,Matematică
2384,Istorie
2385,Matematică
2386,SF
2387,Matematică
2388,Romantic
2389,Romantic
2390,Război
2391,Dramă
2392,Fizică
2393,Matematică
2394,Matematică
2395,Istorie
2396,Informatică
2397,SF
2398,Matematică
2399,SF
2400,Fizică
2401,Matematică
2402,Dramă
2403,Familie
2404,Matematică
2405,Dramă
2406,Istorie
2407,Dramă
2408,SF
2409,SF
2410,Fizică
2411,Informatică
2412,Informatică
2413,Dramă
2414,Familie
2415,Dramă
2416,Dramă
2417,Familie
2418,Matematică
2419,Romantic
2420,Familie
2421,Fizică
2422,Familie
2423,Familie
2424,Romantic
2425,Familie
2426,Romantic
2427,SF
2428,Informatică
2429,Familie
2430,Dramă
2431,Fizică
2432,SF
2433,Istorie
2434,Familie
2435,Romantic
2436,Familie
2437,Fizică
2438,Dramă
2439,SF
2440,Informatică
2441,Istorie
2442,Informatică
2443,SF
2444,Informatică
2445,Informatică
2446,Istorie
2447,Familie
2448,Istorie
2449,Informatică
2450,SF
2451,SF
2452,Istorie
2453,Informatică
2454,Război
2455,Matematică
2456,Fizică
2457,Familie
2458,Fizică
2459,Romantic
2460,Familie
2461,Familie
2462,Război
2463,SF
2464,Dramă
2465,Matematică
2466,Romantic
2467,Fizică
2468,Familie
2469,Război
2470,Război
2471,SF
2472,Război
2473,Dramă
2474,Dramă
2475,SF
2476,Informatică
2477,Dramă
2478,Matematică
2479,Romantic
2480,Război
2481,Familie
2482,Romantic
2483,Matematică
2484,Informatică
2485,Istorie
2486,Informatică
2487,SF
2488,Matematică
2489,Fizică
2490,Familie
2491,Romantic
2492,SF
2493,Informatică
2494,Istorie
2495,Război
2496,Matematică
2497,Istorie
2498,Fizică
2499,Informatică
2500,SF
2501,Informatică
2502,Fizică
2503,Istorie
1265,Familie
1266,Fizică
1267,Fizică
1268,Romantic
1269,Fizică
1270,Romantic
1271,Matematică
1272,Fizică
1273,Război
1274,Război
1275,Informatică
1276,Istorie
1277,Matematică
1278,Fizică
1279,Informatică
1280,Istorie
1281,Romantic
1282,Dramă
1283,Romantic
1284,SF
1285,Război
1286,Război
1287,Istorie
1288,Război
1289,Informatică
1290,SF
1291,Fizică
1292,Informatică
1293,Informatică
1294,SF
1295,Dramă
1296,Familie
1297,Matematică
1298,Fizică
1299,Romantic
1300,Familie
1301,Fizică
1302,Informatică
1303,Război
1304,Familie
1305,SF
1306,Informatică
1307,Fizică
1308,Istorie
1309,SF
1310,Matematică
1311,Dramă
1312,Istorie
1313,Informatică
1314,Fizică
1315,Romantic
1316,Istorie
1317,Romantic
1318,Fizică
1319,SF
1320,Istorie
1321,Matematică
1322,Fizică
1323,Informatică
1324,Matematică
1325,Istorie
1326,Istorie
1327,Familie
1328,Război
1329,Fizică
1330,Matematică
1331,Informatică
1332,Istorie
1333,Război
1334,Război
1335,SF
1336,Romantic
1337,Fizică
1338,Dramă
1339,Istorie
1340,Istorie
1341,Informatică
1342,Familie
1343,Fizică
1344,Fizică
1345,Romantic
1346,Istorie
1347,Romantic
1348,SF
1349,Matematică
1350,Dramă
1351,SF
1352,Matematică
1353,Matematică
1354,SF
1355,Fizică
1356,Istorie
1357,Fizică
1358,Romantic
1359,Dramă
1360,Informatică
1361,Romantic
1362,Informatică
1363,SF
1364,Matematică
1365,Fizică
1366,Război
1367,Dramă
1368,Război
1369,Război
1370,Familie
1371,Matematică
1372,Fizică
1373,Familie
1374,SF
1375,Război
1376,Istorie
1377,Istorie
1378,Romantic
1379,Istorie
1380,Fizică
1381,SF
1382,Informatică
1383,Fizică
1384,Dramă
1385,Război
1386,SF
1387,Informatică
1388,Matematică
1389,Familie
1390,Matematică
1391,Dramă
1392,Dramă
1393,SF
1394,Fizică
1395,Informatică
1396,Familie
1397,Familie
1398,SF
1399,Romantic
1400,Informatică
1401,Matematică
1402,Informatică
1403,SF
1404,Dramă
1405,Dramă
1406,Romantic
1407,Matematică
1408,Romantic
1409,Istorie
1410,Dramă
1411,Dramă
1412,Război
1413,Dramă
1414,Familie
1415,Război
1416,Fizică
1417,Dramă
1418,Familie
1419,Război
1420,Istorie
1421,Dramă
1422,SF
1423,Romantic
1424,Familie
1425,Istorie
1426,Romantic
1427,Matematică
1428,Romantic
1429,Familie
1430,Război
1431,Istorie
1432,Informatică
1433,Informatică
1434,Familie
1435,Matematică
1436,Război
1437,Matematică
1438,Informatică
1439,Romantic
1440,SF
1441,Război
1442,Familie
1443,Dramă
1444,Informatică
1445,Familie
1446,Familie
1447,Fizică
5218,Romantic
5219,SF
5220,Informatică
5221,SF
5222,Istorie
5223,Dramă
5224,SF
5225,Familie
5226,Istorie
5227,Romantic
5228,SF
5229,Familie
5230,Familie
5231,Fizică
5232,Familie
5233,SF
5234,Romantic
5235,SF
5236,Dramă
5237,Război
5238,Fizică
5239,Romantic
5240,Fizică
5241,Familie
5242,Fizică
5243,Dramă
5244,Dramă
5245,Matematică
5246,Informatică
5247,Istorie
5248,Informatică
5249,Istorie
5250,SF
5251,SF
5252,Romantic
5253,Război
5254,SF
5255,Război
5256,Familie
5257,Dramă
5258,Informatică
5259,Familie
5260,Istorie
5261,Istorie
5262,Romantic
5263,Informatică
5264,Dramă
5265,Fizică
5266,Familie
5267,SF
5268,Fizică
5269,Fizică
5270,Matematică
5271,Război
5272,Informatică
5273,Informatică
5274,Dramă
5275,Dramă
5276,Istorie
5277,SF
5278,Matematică
5279,SF
5280,Romantic
5281,SF
5282,Romantic
5283,Informatică
5284,Istorie
5285,Război
5286,Istorie
5287,Război
5288,Matematică
5289,Informatică
5290,Istorie
5291,Război
5292,Romantic
5293,Istorie
5294,Dramă
5295,Dramă
5296,Matematică
5297,Dramă
5298,Matematică
5299,Fizică
5300,Romantic
5301,Dramă
5302,Fizică
5303,Dramă
5304,Război
5305,Istorie
5306,Dramă
5307,Fizică
5308,Romantic
5309,Fizică
5310,Istorie
5311,Romantic
5312,Romantic
5313,Istorie
5314,SF
5315,SF
5316,Informatică
5317,SF
5318,Dramă
5319,Război
5320,Romantic
5321,Informatică
5322,Fizică
5323,Dramă
5324,Matematică
5325,Istorie
5326,Matematică
5327,Informatică
5328,Istorie
5329,Fizică
5330,Matematică
5331,Fizică
5332,Informatică
5333,Matematică
5334,Familie
5335,Istorie
5336,Informatică
5337,Matematică
5338,Matematică
5339,Familie
5340,Istorie
5341,Matematică
5342,SF
5343,Război
5344,SF
5345,Romantic
5346,Matematică
5347,Istorie
5348,Fizică
5349,Matematică
5350,Familie
5351,Război
5352,Istorie
5353,Dramă
5354,Fizică
5355,SF
5356,Informatică
5357,Război
5358,Război
5359,Informatică
5360,Informatică
5361,SF
5362,Fizică
5363,Istorie
5364,Familie
5365,SF
5366,Familie
5367,Informatică
5368,Matematică
5369,Dramă
5370,Matematică
5371,Matematică
5372,Familie
5373,Război
5374,Fizică
5375,Matematică
5376,Război
5377,Familie
5378,Istorie
5379,Război
5380,Familie
5381,Război
5382,Dramă
5383,Familie
5384,Informatică
5385,Dramă
5386,SF
5387,Fizică
5388,Dramă
5389,Romantic
5390,Fizică
5391,Matematică
5392,Matematică
5393,Dramă
5394,Război
5395,Istorie
5396,Fizică
5397,Război
5398,Matematică
5399,Familie
5400,Fizică
5401,SF
5402,Romantic
5403,Matematică
5404,Istorie
5405,Familie
5406,Informatică
5407,SF
5408,Informatică
5409,Dramă
5410,Matematică
5411,Matematică
5412,SF
5413,Informatică
5414,Familie
5415,Familie
5416,Romantic
5417,Romantic
5418,Romantic
5419,Informatică
5420,Dramă
5421,Fizică
5422,Informatică
5423,Familie
5424,Fizică
5425,Dramă
5426,Familie
5427,Informatică
5428,Fizică
5429,Matematică
5430,Informatică
5431,Romantic
5432,Informatică
5433,Romantic
5434,Informatică
5435,Romantic
5436,Romantic
5437,Dramă
5438,Război
5439,Matematică
5440,Război
5441,Război
5442,Dramă
5443,Familie
5444,Istorie
5445,Istorie
5446,Matematică
5447,Romantic
5448,SF
5449,SF
5450,Matematică
5451,Matematică
5452,Matematică
5453,Fizică
5454,Matematică
5455,Romantic
5456,Dramă
5457,Dramă
5458,SF
5459,Familie
5460,SF
5461,Matematică
5462,Familie
5463,Romantic
5464,Fizică
5465,Romantic
5466,Război
5467,Fizică
5468,Război
5469,Informatică
5470,Familie
5471,Război
5472,Dramă
5473,SF
5474,Familie
5475,Istorie
5476,Fizică
5477,Istorie
5478,Familie
5479,Fizică
5480,Matematică
5481,Informatică
5482,Matematică
5483,Dramă
5484,Romantic
5485,Război
5486,Informatică
5487,Romantic
5488,Matematică
5489,Dramă
5490,Istorie
5491,SF
5492,Război
5493,Informatică
5494,Istorie
5495,Romantic
5496,Dramă
5497,Romantic
5498,Fizică
5499,Familie
5500,Fizică
5501,Istorie
5502,Istorie
5503,Istorie
5504,Informatică
5505,Dramă
5506,Informatică
5507,Istorie
5508,SF
5509,Istorie
5510,Fizică
5511,Familie
5512,Istorie
5513,Matematică
5514,Informatică
5515,Informatică
5516,Romantic
5517,Război
5518,Fizică
5519,Război
5520,Romantic
5521,Dramă
5522,Informatică
5523,SF
5524,Fizică
5525,Informatică
5526,Matematică
5527,Război
5528,Război
5529,Dramă
5530,Informatică
5531,Informatică
5532,Dramă
5533,Romantic
5534,Matematică
5535,Matematică
5536,Fizică
5537,SF
5538,Romantic
5539,Istorie
5540,Familie
5541,Romantic
5542,Matematică
5543,Romantic
5544,Matematică
5545,Istorie
5546,Fizică
5547,Istorie
5548,Familie
5549,Fizică
5550,Matematică
5551,SF
5552,Matematică
5553,Romantic
5554,Fizică
5555,Istorie
5556,Fizică
5557,Dramă
5558,Matematică
5559,Război
5560,Fizică
5561,Matematică
5562,Romantic
5563,Istorie
5564,SF
5565,Dramă
5566,Informatică
5567,SF
5568,Familie
5569,Război
5570,SF
5571,Război
5572,Război
5573,Istorie
5574,Dramă
5575,Familie
5576,Fizică
5577,Informatică
5578,Familie
5579,Război
5580,Război
5581,Matematică
5582,Istorie
5583,Istorie
5584,Familie
5585,SF
5586,Romantic
5587,Familie
5588,Matematică
5589,Dramă
5590,SF
5591,Romantic
5592,SF
5593,Război
5594,Matematică
5595,Istorie
5596,Război
5597,Dramă
5598,Familie
5599,Matematică
5600,Fizică
5601,Fizică
5602,Matematică
5603,Dramă
5604,Familie
5605,Informatică
5606,Informatică
5607,Familie
5608,SF
5609,Matematică
5610,Istorie
5611,Romantic
5612,Fizică
5613,Familie
5614,Familie
5615,SF
5616,Istorie
5617,Romantic
5618,Fizică
5619,Familie
5620,Informatică
5621,Fizică
5622,Informatică
5623,Istorie
5624,Istorie
5625,Fizică
5626,Matematică
5627,Matematică
5628,Romantic
5629,Dramă
5630,Fizică
5631,Matematică
5632,Romantic
5633,Război
5634,SF
5635,Familie
5636,Romantic
5637,Război
5638,Război
5639,SF
5640,SF
5641,Matematică
5642,Familie
5643,Război
5644,Istorie
5645,SF
5646,Fizică
5647,Istorie
5648,Dramă
5649,Dramă
5650,Informatică
5651,SF
5652,Fizică
5653,SF
5654,Dramă
5655,Matematică
5656,Matematică
5657,Informatică
5658,Istorie
5659,SF
5660,Matematică
5661,Familie
5662,Război
5663,SF
5664,SF
5665,SF
5666,Romantic
5667,Istorie
5668,Istorie
5669,SF
5670,Informatică
5671,Informatică
5672,Familie
5673,Informatică
5674,Fizică
5675,SF
5676,Romantic
5677,Fizică
5678,Dramă
5679,Dramă
5680,SF
5681,Familie
5682,Dramă
5683,SF
5684,Matematică
5685,Informatică
5686,Război
5687,Dramă
5688,Fizică
5689,SF
5690,Fizică
5691,Familie
5692,Război
5693,Război
5694,Matematică
5695,Fizică
5696,Fizică
5697,Romantic
5698,SF
5699,Istorie
5700,Război
5701,Fizică
5702,Război
5703,Familie
5704,Informatică
5705,Informatică
5706,Fizică
5707,Fizică
5708,SF
5709,Matematică
5710,Romantic
5711,Istorie
5712,Familie
5713,Informatică
5714,Romantic
5715,Război
5716,SF
5717,Informatică
5718,Matematică
5719,Romantic
5720,Război
5721,Romantic
5722,Război
5723,Dramă
5724,Fizică
5725,Matematică
5726,SF
5727,Romantic
5728,Romantic
5729,Romantic
5730,Război
5731,Matematică
5732,Familie
5733,Dramă
5734,Dramă
5735,Război
5736,Război
5737,Familie
5738,Matematică
5739,SF
5740,Istorie
5741,Război
5742,Informatică
5743,Istorie
5744,Război
5745,Romantic
5746,Familie
5747,SF
5748,Dramă
5749,Familie
5750,SF
5751,Război
5752,SF
5753,Dramă
5754,Familie
5755,Familie
5756,SF
5757,Istorie
5758,Fizică
5759,Familie
5760,Matematică
5761,Familie
5762,Matematică
5763,Matematică
5764,Matematică
5765,Informatică
4295,Familie
4296,Fizică
4297,Matematică
4298,SF
4299,SF
4300,Război
4301,Matematică
4302,Fizică
4303,Război
4304,SF
4305,Istorie
4306,Război
4307,SF
4308,Romantic
4309,Matematică
4310,Romantic
4311,Informatică
4312,Război
4313,Fizică
4314,Fizică
4315,Informatică
4316,Război
4317,Dramă
4318,Informatică
4319,Război
4320,Război
4321,Romantic
4322,Dramă
4323,Război
4324,Familie
4325,Război
4326,Război
4327,Dramă
4328,Dramă
4329,Familie
4330,Romantic
4331,Război
4332,Romantic
4333,Matematică
4334,Matematică
4335,SF
4336,Romantic
4337,Istorie
4338,Fizică
4339,Matematică
4340,Romantic
4341,Familie
4342,Dramă
4343,Dramă
4344,Romantic
4345,Fizică
4346,Fizică
4347,SF
4348,Romantic
4349,Dramă
4350,Romantic
4351,Fizică
4352,Familie
4353,Istorie
4354,SF
4355,Război
4356,Fizică
4357,Romantic
4358,Familie
4359,Război
4360,Informatică
4361,Istorie
4362,Fizică
4363,Familie
4364,Război
4365,Familie
4366,SF
4367,SF
4368,Fizică
4369,Dramă
4370,Familie
4371,Matematică
4372,Dramă
4373,Matematică
4374,SF
4375,Război
4376,Matematică
4377,Dramă
4378,Matematică
4379,SF
4380,Război
4381,Război
4382,Matematică
4383,Dramă
4384,Romantic
4385,Dramă
4386,Dramă
4387,Informatică
4388,SF
4389,Dramă
4390,SF
4391,Dramă
4392,Romantic
4393,Familie
4394,SF
4395,Dramă
4396,Istorie
4397,Familie
4398,SF
4399,Romantic
4400,Informatică
4401,Informatică
4402,SF
4403,Război
4404,Fizică
4405,Război
4406,Familie
4407,Romantic
4408,Familie
4409,Matematică
4410,Informatică
4411,Familie
4412,Război
4413,Familie
4414,Romantic
4415,Informatică
4416,Matematică
4417,Romantic
4418,Fizică
4419,Istorie
4420,Informatică
4421,SF
4422,SF
4423,Fizică
4424,Război
4425,SF
4426,Romantic
4427,Război
4428,Matematică
4429,SF
4430,Romantic
4431,SF
4432,Familie
4433,Matematică
4434,Dramă
4435,Matematică
4436,Dramă
4437,Dramă
4438,Familie
4439,Matematică
4440,Romantic
4441,Informatică
4442,Familie
4443,Familie
4444,Romantic
4445,SF
4446,Romantic
4447,Război
4448,Familie
4449,Fizică
4450,Informatică
4451,Matematică
4452,Fizică
4453,Romantic
4454,Familie
4455,Informatică
4456,Istorie
4457,Familie
4458,Istorie
4459,SF
4460,Război
4461,Dramă
4462,Război
4463,Fizică
4464,Matematică
4465,Dramă
4466,Fizică
4467,Fizică
4468,Război
4469,Istorie
4470,SF
4471,Fizică
4472,Istorie
4473,Istorie
4474,Informatică
4475,Informatică
4476,Istorie
4477,Dramă
4478,Război
4479,Matematică
4480,Fizică
4481,Romantic
4482,Război
4483,Război
4484,Istorie
4485,Informatică
4486,Informatică
4487,Romantic
4488,Familie
4489,Război
4490,SF
4491,Istorie
4492,Istorie
4493,Familie
4494,Istorie
4495,Familie
4496,Informatică
4497,Dramă
4498,SF
4499,Familie
4500,Informatică
4501,Fizică
4502,Familie
4503,Război
4504,Matematică
4505,Romantic
4506,SF
4507,Familie
4508,Dramă
4509,Dramă
4510,Informatică
4511,Romantic
4512,Romantic
4513,Familie
4514,Informatică
4515,SF
4516,Informatică
4517,Familie
4518,Romantic
4519,Romantic
4520,Război
4521,Familie
4522,Informatică
4523,Fizică
4524,Familie
4525,Dramă
4526,Informatică
4527,Familie
4528,Fizică
4529,Fizică
4530,Istorie
4531,SF
4532,Romantic
4533,Fizică
4534,Romantic
4535,Război
4536,Romantic
4537,Istorie
4538,SF
4539,Dramă
4540,SF
4541,Fizică
4542,Informatică
4543,SF
4544,SF
4545,Istorie
4546,Familie
4547,Război
4548,Romantic
4549,Istorie
4550,Război
4551,Război
4552,Familie
4553,Romantic
4554,Informatică
4555,Romantic
4556,SF
4557,SF
4558,Romantic
4559,Familie
4560,Fizică
4561,Fizică
4562,SF
4563,Informatică
4564,Familie
4565,Dramă
4566,SF
4567,Istorie
4568,SF
4569,Fizică
4570,SF
4571,Fizică
4572,Matematică
4573,Istorie
4574,Informatică
4575,Informatică
4576,SF
4577,Familie
4578,Romantic
4579,Război
4580,Război
4581,Matematică
4582,Romantic
4583,Romantic
4584,Familie
4585,Război
4586,Informatică
4587,Fizică
4588,SF
4589,Război
4590,Dramă
4591,Informatică
4592,Romantic
4593,Război
4594,Romantic
4595,Război
4596,SF
4597,Familie
4598,SF
4599,Dramă
4600,Romantic
4601,Informatică
4602,Fizică
4603,Familie
4604,Matematică
4605,Romantic
4606,Fizică
4607,Dramă
4608,Fizică
4609,Matematică
4610,Informatică
4611,Dramă
4612,Fizică
4613,Istorie
4614,Informatică
4615,Dramă
4616,Romantic
4617,Romantic
4618,Romantic
4619,Informatică
4620,Romantic
4621,Familie
4622,Război
4623,Informatică
4624,Fizică
4625,Informatică
4626,Matematică
4627,Război
4628,Război
4629,Fizică
4630,Familie
4631,Familie
4632,Informatică
4633,Romantic
4634,Romantic
4635,SF
4636,Dramă
4637,Romantic
4638,Război
4639,SF
4640,Istorie
4641,Dramă
4642,Dramă
4643,Familie
4644,Romantic
4645,Informatică
4646,Fizică
4647,Dramă
4648,Istorie
4649,Romantic
4650,Romantic
4651,Informatică
4652,Informatică
4653,Război
4654,Matematică
4655,Romantic
4656,SF
4657,Informatică
4658,Război
4659,Război
4660,Război
4661,Familie
4662,Dramă
4663,Dramă
4664,Fizică
4665,Informatică
4666,Dramă
4667,Informatică
4668,Familie
4669,Istorie
4670,Dramă
4671,Romantic
4672,Matematică
4673,Istorie
4674,Istorie
4675,Familie
4676,Matematică
4677,SF
4678,SF
4679,Familie
4680,Război
637,Dramă
638,Romantic
639,Fizică
640,Familie
641,Dramă
642,Dramă
643,Istorie
644,Informatică
645,Istorie
646,SF
647,Matematică
648,Matematică
649,Război
650,Romantic
651,Dramă
652,Matematică
653,Dramă
654,Dramă
655,Romantic
656,Matematică
657,Matematică
658,Război
659,SF
660,Dramă
661,Familie
662,Dramă
663,Matematică
664,Matematică
665,Război
666,Informatică
667,SF
668,Dramă
669,Matematică
670,Familie
671,Război
672,Istorie
673,Matematică
674,Fizică
675,Familie
676,Romantic
677,Matematică
678,Informatică
679,Istorie
680,Informatică
681,Familie
682,Familie
683,Matematică
684,Informatică
685,Istorie
686,Istorie
687,Matematică
688,Romantic
689,Informatică
690,Istorie
691,SF
692,Familie
693,Dramă
694,Război
695,Romantic
696,SF
697,Romantic
698,SF
699,Istorie
2100,Romantic
2101,Informatică
2102,Familie
2103,Matematică
2104,Familie
2105,SF
2106,Matematică
2107,Istorie
2108,SF
2109,Familie
2110,Familie
2111,Familie
2112,Istorie
2113,Familie
2114,Matematică
2115,Istorie
2116,Matematică
2117,Istorie
2118,Istorie
2119,Război
2120,SF
2121,Fizică
2122,SF
2123,Informatică
2124,Matematică
2125,Dramă
2126,Dramă
2127,Matematică
2128,SF
2129,Istorie
2130,Informatică
2131,Istorie
2132,Informatică
2133,Romantic
2134,Istorie
